Feature;Importancia
Total_Pistes;0.1483
Promig_Llibertat_Total;0.1397
Promig_Pistes/Columna;0.1226
Mitjana_Mida_Pistes;0.1141
Promig_Pistes/Fila;0.1133
Desviacio_Est._Mida_Pistes;0.1066
%_Caselles_Pintades;0.0945
Ratio_F/C;0.089
Relatiu_Llibertat_Total;0.072
