Feature;Importancia
Promig_Pistes/Columna;0.4034
Desviacio_Est._Mida_Pistes;0.399
Promig_Llibertat_Total;0.1087
Mitjana_Mida_Pistes;0.0649
Total_Pistes;0.024
%_Caselles_Pintades;0.0
Ratio_F/C;0.0
Promig_Pistes/Fila;0.0
Relatiu_Llibertat_Total;0.0
