Feature;Importancia
Promig_Llibertat_Total;0.4974
Ratio_F/C;0.2234
Total_Pistes;0.1476
Promig_Pistes/Fila;0.1316
%_Caselles_Pintades;0.0
Mitjana_Mida_Pistes;0.0
Desviacio_Est._Mida_Pistes;0.0
Promig_Pistes/Columna;0.0
Relatiu_Llibertat_Total;0.0
