Feature;Importancia
Promig_Pistes/Columna;0.15133902217962134
Promig_Pistes/Fila;0.1487074673795053
Promig_Llibertat_Total;0.13908894754794626
Total_Pistes;0.12640843553465989
Desviacio_Est._Mida_Pistes;0.09892020750546425
Relatiu_Llibertat_Total;0.09011002242910289
Mitjana_Mida_Pistes;0.08931161129147273
%_Caselles_Pintades;0.08839152092151298
Ratio_F/C;0.0677227652107145
