Feature;Importancia
Promig_Llibertat_Total;0.1831
Total_Pistes;0.1654
Promig_Pistes/Columna;0.1285
Promig_Pistes/Fila;0.1195
%_Caselles_Pintades;0.0976
Mitjana_Mida_Pistes;0.089
Desviacio_Est._Mida_Pistes;0.0889
Relatiu_Llibertat_Total;0.0688
Ratio_F/C;0.0593
