Feature;Importancia
Promig_Llibertat_Total;0.2075
Total_Pistes;0.1523
%_Caselles_Pintades;0.1106
Promig_Pistes/Columna;0.1066
Promig_Pistes/Fila;0.1062
Mitjana_Mida_Pistes;0.0902
Desviacio_Est._Mida_Pistes;0.0886
Relatiu_Llibertat_Total;0.0796
Ratio_F/C;0.0584
