Feature;Importancia
Total_Pistes;0.3648
Promig_Pistes/Fila;0.1217
%_Caselles_Pintades;0.1125
Mitjana_Mida_Pistes;0.0974
Desviacio_Est._Mida_Pistes;0.0973
Promig_Pistes/Columna;0.088
Promig_Llibertat_Total;0.0631
Ratio_F/C;0.0279
Relatiu_Llibertat_Total;0.0273
