Feature;Importancia
Total_Pistes;0.1605
Promig_Pistes/Columna;0.137
Promig_Llibertat_Total;0.1191
Promig_Pistes/Fila;0.1141
Ratio_F/C;0.1132
%_Caselles_Pintades;0.1093
Desviacio_Est._Mida_Pistes;0.0993
Mitjana_Mida_Pistes;0.0819
Relatiu_Llibertat_Total;0.0655
