Feature;Importancia
Promig_Llibertat_Total;0.1579
Promig_Pistes/Columna;0.1448
Total_Pistes;0.1361
Promig_Pistes/Fila;0.1307
Desviacio_Est._Mida_Pistes;0.1084
%_Caselles_Pintades;0.1021
Relatiu_Llibertat_Total;0.1009
Mitjana_Mida_Pistes;0.0884
Ratio_F/C;0.0308
