Feature;Importancia
Total_Pistes;0.1612
Promig_Llibertat_Total;0.1508
%_Caselles_Pintades;0.1269
Promig_Pistes/Columna;0.1265
Promig_Pistes/Fila;0.1257
Relatiu_Llibertat_Total;0.1088
Mitjana_Mida_Pistes;0.0948
Desviacio_Est._Mida_Pistes;0.0859
Ratio_F/C;0.0196
