Feature;Importancia
Total_Pistes;0.2429
Promig_Pistes/Fila;0.169
Promig_Llibertat_Total;0.1372
Promig_Pistes/Columna;0.1296
%_Caselles_Pintades;0.0875
Desviacio_Est._Mida_Pistes;0.0646
Mitjana_Mida_Pistes;0.0641
Ratio_F/C;0.0579
Relatiu_Llibertat_Total;0.0472
