File;Restarts;Conflicts;Decisions;Propagations;Conflict Literals;Memory Used;CPU Time;Execution Time;Result
ENC2_NNGR_100x75_01;549;239675;532414;324679077;5326226;309.00;19.5454;76.827067;SAT
ENC2_NNGR_10x10_01;1;9;13;4109;15;12.00;0.010812;0.048655;SAT
ENC2_NNGR_10x15_01;1;11;30;6120;17;13.00;0.012919;0.049511;SAT
ENC2_NNGR_10x15_02;1;59;135;14564;162;13.00;0.016175;0.053462;SAT
ENC2_NNGR_10x15_03;1;61;138;19946;216;13.00;0.013946;0.053341;SAT
ENC2_NNGR_10x20_01;2;124;317;76015;863;14.00;0.018168;0.072261;SAT
ENC2_NNGR_11x15_01;1;36;85;10751;124;13.00;0.013372;0.093939;SAT
ENC2_NNGR_11x15_02;1;1;6;4640;3;13.00;0.027423;0.118050;SAT
ENC2_NNGR_12x12_01;1;19;30;7705;121;13.00;0.01665;0.082331;SAT
ENC2_NNGR_12x21_01;1;22;53;14028;47;15.00;0.023798;0.117385;SAT
ENC2_NNGR_13x10_01;1;16;80;9524;58;13.00;0.019085;0.077877;SAT
ENC2_NNGR_13x15_01;1;16;38;8702;71;13.00;0.019548;0.114917;SAT
ENC2_NNGR_13x18_01;1;14;40;12628;21;15.00;0.037165;0.216164;SAT
ENC2_NNGR_14x15_01;1;71;199;23213;255;13.00;0.025545;0.129101;SAT
ENC2_NNGR_14x15_02;1;60;177;20500;255;14.00;0.025615;0.139081;SAT
ENC2_NNGR_14x16_01;1;5;10;7195;17;13.00;0.024457;0.096621;SAT
ENC2_NNGR_14x44_01;15;2543;7229;2723171;26598;23.00;0.220464;1.293363;SAT
ENC2_NNGR_15x10_01;2;140;317;44172;656;13.00;0.022167;0.098339;SAT
ENC2_NNGR_15x15_01;2;154;462;55406;707;14.00;0.023955;0.130756;SAT
ENC2_NNGR_15x15_02;2;199;529;51097;921;14.00;0.027033;0.151213;SAT
ENC2_NNGR_15x15_03;1;40;101;14121;149;14.00;0.023082;0.134240;SAT
ENC2_NNGR_15x15_04;1;11;36;7209;42;14.00;0.01894;0.097511;SAT
ENC2_NNGR_15x15_05;2;177;522;56428;760;14.00;0.027619;0.118434;SAT
ENC2_NNGR_15x15_06;1;34;105;12932;103;14.00;0.020887;0.079609;SAT
ENC2_NNGR_15x17_01;2;153;418;81568;831;15.00;0.022624;0.121382;SAT
ENC2_NNGR_15x18_01;1;5;26;13665;7;15.00;0.039561;0.233243;SAT
ENC2_NNGR_15x20_01;4;423;1154;262532;3688;16.00;0.048435;0.285784;SAT
ENC2_NNGR_16x19_01;1;44;124;21879;145;15.00;0.037997;0.230092;SAT
ENC2_NNGR_17x11_01;1;8;14;8156;15;14.00;0.027133;0.135782;SAT
