File;Restarts;Conflicts;Decisions;Propagations;Conflict Literals;Memory Used;CPU Time;Execution Time;Result
ENC3_NNGR_100x75_01;1;11;24;764385;18;262.00;0.242712;3.333263;SAT
ENC3_NNGR_10x10_01;1;0;1;3421;0;12.00;0.015434;0.068751;SAT
ENC3_NNGR_10x15_01;1;0;1;4831;0;13.00;0.017138;0.069529;SAT
ENC3_NNGR_10x15_02;1;0;1;4751;0;13.00;0.015469;0.072601;SAT
ENC3_NNGR_10x15_03;1;0;1;4921;0;13.00;0.038914;0.152062;SAT
ENC3_NNGR_10x20_01;1;0;1;8521;0;15.00;0.036464;0.164732;SAT
ENC3_NNGR_11x15_01;1;0;1;5210;0;13.00;0.026078;0.118064;SAT
ENC3_NNGR_11x15_02;1;0;1;5222;0;13.00;0.024988;0.114016;SAT
ENC3_NNGR_12x12_01;1;2;4;4578;6;13.00;0.022081;0.086474;SAT
ENC3_NNGR_12x21_01;1;0;1;9649;0;15.00;0.019626;0.120577;SAT
ENC3_NNGR_13x10_01;1;0;1;4181;0;13.00;0.014572;0.066502;SAT
ENC3_NNGR_13x15_01;1;0;1;5648;0;13.00;0.020519;0.075897;SAT
ENC3_NNGR_13x18_01;1;0;1;9393;0;15.00;0.018745;0.100609;SAT
ENC3_NNGR_14x15_01;1;0;1;5893;0;13.00;0.018482;0.065668;SAT
ENC3_NNGR_14x15_02;1;0;1;6223;0;14.00;0.019088;0.067670;SAT
ENC3_NNGR_14x16_01;1;0;1;6037;0;13.00;0.019587;0.066124;SAT
ENC3_NNGR_14x44_01;1;1;6;34147;1;25.00;0.038697;0.187202;SAT
ENC3_NNGR_15x10_01;1;0;1;4481;0;13.00;0.010097;0.050097;SAT
ENC3_NNGR_15x15_01;1;0;1;6826;0;14.00;0.013365;0.064096;SAT
ENC3_NNGR_15x15_02;1;0;1;6586;0;14.00;0.014233;0.052801;SAT
ENC3_NNGR_15x15_03;1;0;1;6856;0;14.00;0.012157;0.054646;SAT
ENC3_NNGR_15x15_04;1;0;1;6046;0;14.00;0.011634;0.049430;SAT
ENC3_NNGR_15x15_05;1;0;1;6106;0;14.00;0.015929;0.050094;SAT
ENC3_NNGR_15x15_06;1;0;1;6466;0;14.00;0.014004;0.054160;SAT
ENC3_NNGR_15x17_01;1;0;1;10948;0;15.00;0.01636;0.068671;SAT
ENC3_NNGR_15x18_01;1;0;1;12553;0;16.00;0.01226;0.063166;SAT
ENC3_NNGR_15x20_01;1;0;1;11981;0;16.00;0.017435;0.063912;SAT
ENC3_NNGR_16x19_01;1;0;1;10934;0;15.00;0.014673;0.060972;SAT
ENC3_NNGR_17x11_01;1;0;1;7901;0;14.00;0.010458;0.050016;SAT
ENC3_NNGR_17x18_01;1;0;1;15233;0;16.00;0.013568;0.069918;SAT
ENC3_NNGR_18x17_01;1;0;1;16961;0;17.00;0.014641;0.067481;SAT
ENC3_NNGR_18x25_01;1;0;1;19679;0;18.00;0.017433;0.078077;SAT
ENC3_NNGR_20x10_01;1;0;1;8141;0;14.00;0.008237;0.044852;SAT
ENC3_NNGR_20x10_02;1;5;9;11434;5;14.00;0.015757;0.046396;SAT
ENC3_NNGR_20x15_01;1;0;1;11466;0;15.00;0.01451;0.048408;SAT
ENC3_NNGR_20x19_01;1;0;1;17125;0;17.00;0.01594;0.067658;SAT
ENC3_NNGR_21x14_01;1;4;9;15214;5;16.00;0.041204;0.260116;SAT
ENC3_NNGR_21x23_01;1;0;1;25456;0;20.00;0.041645;0.293807;SAT
ENC3_NNGR_21x33_01;1;0;1;46378;0;27.00;0.055329;0.598802;SAT
ENC3_NNGR_24x13_01;1;0;1;11221;0;16.00;0.037657;0.238803;SAT
ENC3_NNGR_24x18_01;1;9;31;31716;22;20.00;0.037232;0.304217;SAT
ENC3_NNGR_25x20_01;1;0;1;23631;0;20.00;0.042176;0.360639;SAT
ENC3_NNGR_25x24_01;1;0;1;24897;0;21.00;0.031089;0.291083;SAT
ENC3_NNGR_25x25_01;1;2;5;25126;2;22.00;0.038045;0.253930;SAT
ENC3_NNGR_29x25_01;1;0;1;35348;0;24.00;0.030123;0.254205;SAT
ENC3_NNGR_30x20_01;1;28;56;43568;63;24.00;0.030976;0.233773;SAT
ENC3_NNGR_30x20_02;1;0;1;28781;0;22.00;0.026493;0.174244;SAT
ENC3_NNGR_30x20_03;1;0;1;27801;0;21.00;0.024003;0.170139;SAT
ENC3_NNGR_30x20_04;1;0;1;28821;0;22.00;0.022842;0.145246;SAT
ENC3_NNGR_30x25_01;1;0;1;34601;0;25.00;0.030879;0.183846;SAT
ENC3_NNGR_30x25_02;1;0;1;31721;0;23.00;0.026961;0.151494;SAT
ENC3_NNGR_30x30_01;1;0;1;36961;0;26.00;0.031332;0.172319;SAT
ENC3_NNGR_30x32_01;1;0;1;43561;0;28.00;0.027643;0.184768;SAT
ENC3_NNGR_30x45_01;1;31;57;129538;377;44.00;0.047035;0.345589;SAT
