Feature;Importancia
Promig_Llibertat_Total;0.2476
Total_Pistes;0.1617
Promig_Pistes/Fila;0.112
Promig_Pistes/Columna;0.111
%_Caselles_Pintades;0.0857
Mitjana_Mida_Pistes;0.0841
Desviacio_Est._Mida_Pistes;0.0789
Relatiu_Llibertat_Total;0.0658
Ratio_F/C;0.0533
