Feature;Importancia
Promig_Llibertat_Total;0.2522596572906302
Total_Pistes;0.15084183759947237
%_Caselles_Pintades;0.11286718424160032
Promig_Pistes/Fila;0.10887499627144469
Promig_Pistes/Columna;0.09921600556588636
Desviacio_Est._Mida_Pistes;0.08173856053000679
Relatiu_Llibertat_Total;0.07070600195852213
Mitjana_Mida_Pistes;0.06446839440477446
Ratio_F/C;0.05902736213766283
