Feature;Importancia
Promig_Pistes/Columna;0.198
Total_Pistes;0.172
Desviacio_Est._Mida_Pistes;0.1622
Mitjana_Mida_Pistes;0.1388
Ratio_F/C;0.0863
Promig_Llibertat_Total;0.0807
%_Caselles_Pintades;0.0775
Promig_Pistes/Fila;0.0435
Relatiu_Llibertat_Total;0.0409
