Feature;Importancia
%_Caselles_Pintades;0.1559
Promig_Llibertat_Total;0.1513
Relatiu_Llibertat_Total;0.1483
Promig_Pistes/Columna;0.1371
Ratio_F/C;0.1357
Total_Pistes;0.1127
Promig_Pistes/Fila;0.0688
Desviacio_Est._Mida_Pistes;0.0626
Mitjana_Mida_Pistes;0.0276
