Feature;Importancia
Promig_Pistes/Fila;0.3537
Mitjana_Mida_Pistes;0.1844
Promig_Llibertat_Total;0.1816
Promig_Pistes/Columna;0.1153
%_Caselles_Pintades;0.0869
Desviacio_Est._Mida_Pistes;0.058
Relatiu_Llibertat_Total;0.0201
Ratio_F/C;0.0
Total_Pistes;0.0
