Feature;Importancia
%_Caselles_Pintades;0.1472
Promig_Pistes/Columna;0.1337
Ratio_F/C;0.1295
Total_Pistes;0.1176
Desviacio_Est._Mida_Pistes;0.1115
Promig_Llibertat_Total;0.1055
Mitjana_Mida_Pistes;0.0993
Promig_Pistes/Fila;0.0961
Relatiu_Llibertat_Total;0.0597
