Feature;Importancia
Total_Pistes;0.1597
%_Caselles_Pintades;0.1505
Desviacio_Est._Mida_Pistes;0.1093
Promig_Pistes/Fila;0.105
Promig_Llibertat_Total;0.1029
Ratio_F/C;0.1004
Mitjana_Mida_Pistes;0.0962
Promig_Pistes/Columna;0.0917
Relatiu_Llibertat_Total;0.0843
