Feature;Importancia
Promig_Llibertat_Total;0.1658
Total_Pistes;0.1544
Promig_Pistes/Fila;0.1511
Desviacio_Est._Mida_Pistes;0.1156
Promig_Pistes/Columna;0.1087
Mitjana_Mida_Pistes;0.0894
%_Caselles_Pintades;0.0893
Relatiu_Llibertat_Total;0.072
Ratio_F/C;0.0539
