File;Restarts;Conflicts;Decisions;Propagations;Conflict Literals;Memory Used;CPU Time;Execution Time;Result
ENC3_RNDNNGR_55x26_01;253;81378;254693;66404830;7451845;83.00;4.54351;19.849651;SAT
ENC3_RNDNNGR_55x69_01;21;3968;163499;10657540;97042;76.00;0.839192;5.213711;SAT
ENC3_RNDNNGR_56x22_01;15;2651;23785;2002315;72080;28.00;0.121843;0.623184;SAT
ENC3_RNDNNGR_58x33_01;46;11029;129103;9920741;384812;40.00;0.707767;3.928271;SAT
ENC3_RNDNNGR_58x50_01;63;18221;300429;24637171;816309;67.00;1.12071;4.703134;SAT
ENC3_RNDNNGR_58x66_01;126;36242;906441;71685888;1156893;94.00;2.59865;9.112684;SAT
ENC3_RNDNNGR_59x43_01;62;15596;338109;23307833;439446;52.00;1.25988;6.152727;SAT
ENC3_RNDNNGR_59x63_01;511;220599;1235675;253891323;19262803;234.00;13.8712;52.530212;SAT
ENC3_RNDNNGR_59x72_01;1;83;1908;130525;2592;57.00;0.041397;0.276088;SAT
ENC3_RNDNNGR_60x28_01;78;22451;49667;18349651;1220897;45.00;1.19038;5.267915;SAT
ENC3_RNDNNGR_60x37_01;127;43711;97212;42310201;3034861;66.00;2.02254;6.920397;SAT
ENC3_RNDNNGR_60x67_01;31;7442;291795;20246342;221028;85.00;1.11999;5.851442;SAT
ENC3_RNDNNGR_61x54_01;127;44045;509468;52389906;2044254;95.00;2.28425;10.126634;SAT
ENC3_RNDNNGR_61x55_01;109;30270;668226;51374833;903105;83.00;1.84637;6.666718;SAT
ENC3_RNDNNGR_61x63_01;9;1348;69435;3659807;108199;67.00;0.196355;1.266681;SAT
ENC3_RNDNNGR_61x70_01;29;5500;269390;19115492;120522;92.00;0.961679;4.753061;SAT
ENC3_RNDNNGR_62x73_01;254;89543;1575386;158082676;3535013;148.00;5.64981;17.533500;SAT
ENC3_RNDNNGR_62x76_01;1788;831466;5083086;1143313603;126265592;727.00;104.666;379.052248;SAT
ENC3_RNDNNGR_63x55_01;63;18811;211609;23459425;969881;93.00;1.32349;6.759372;SAT
ENC3_RNDNNGR_64x77_01;1;49;2925;182476;663;69.00;0.054924;0.420665;SAT
ENC3_RNDNNGR_65x68_01;11;1689;94282;5563777;35853;84.00;0.249811;1.142009;SAT
ENC3_RNDNNGR_66x47_01;7;1087;59511;2653943;40584;55.00;0.120789;0.532532;SAT
ENC3_RNDNNGR_66x63_01;1023;495453;3835825;663528058;60319292;474.00;45.7638;161.436934;SAT
ENC3_RNDNNGR_66x72_01;46;10914;463277;32851445;933072;104.00;1.77872;8.402758;SAT
ENC3_RNDNNGR_67x57_01;2044;936870;1539831;1138708351;127484210;708.00;351.035;1200.075129;IND
