Feature;Importancia
%_Caselles_Pintades;0.19197406121154137
Mitjana_Mida_Pistes;0.14852102527161737
Promig_Pistes/Columna;0.1464958776825035
Total_Pistes;0.14386771183745098
Promig_Llibertat_Total;0.1207039775789776
Promig_Pistes/Fila;0.11185368120163396
Desviacio_Est._Mida_Pistes;0.09375036453776613
Ratio_F/C;0.030176549439080637
Relatiu_Llibertat_Total;0.012656751239428407
