Feature;Importancia
Mitjana_Mida_Pistes;0.1702
Promig_Pistes/Fila;0.1558
Promig_Pistes/Columna;0.1339
%_Caselles_Pintades;0.1223
Total_Pistes;0.1176
Desviacio_Est._Mida_Pistes;0.1015
Ratio_F/C;0.0678
Promig_Llibertat_Total;0.0664
Relatiu_Llibertat_Total;0.0645
