Feature;Importancia
%_Caselles_Pintades;0.192
Mitjana_Mida_Pistes;0.1485
Promig_Pistes/Columna;0.1465
Total_Pistes;0.1439
Promig_Llibertat_Total;0.1207
Promig_Pistes/Fila;0.1119
Desviacio_Est._Mida_Pistes;0.0938
Ratio_F/C;0.0302
Relatiu_Llibertat_Total;0.0127
