Feature;Importancia
Mitjana_Mida_Pistes;0.2067
Relatiu_Llibertat_Total;0.174
Promig_Pistes/Fila;0.1393
Promig_Llibertat_Total;0.1359
Promig_Pistes/Columna;0.1007
Desviacio_Est._Mida_Pistes;0.0894
%_Caselles_Pintades;0.0588
Total_Pistes;0.0575
Ratio_F/C;0.0377
