File;Restarts;Conflicts;Decisions;Propagations;Conflict Literals;Memory Used;CPU Time;Execution Time;Result
ENC3_RNDNNGR_15x77_01;35;8493;26024;18281841;429073;54.00;1.25591;6.775824;SAT
ENC3_RNDNNGR_17x77_01;31;7115;44667;11509331;335033;63.00;0.818195;4.416741;SAT
ENC3_RNDNNGR_19x54_01;46;10597;28106;22597776;477339;44.00;1.32002;6.504203;SAT
ENC3_RNDNNGR_19x72_01;473;171887;459342;387658110;16445359;151.00;23.6922;86.990178;SAT
ENC3_RNDNNGR_20x56_01;127;38938;145080;71350991;2876193;62.00;2.96776;12.131515;SAT
ENC3_RNDNNGR_22x57_01;63;16642;68548;27807706;1021999;55.00;1.62553;7.777861;SAT
ENC3_RNDNNGR_22x63_01;127;42724;161085;78859148;4359777;83.00;3.14287;10.423119;SAT
ENC3_RNDNNGR_25x40_01;63;17998;70292;31281576;944049;44.00;0.955014;3.046749;SAT
ENC3_RNDNNGR_25x66_01;94;26581;187666;47405389;1110321;83.00;2.23046;9.367873;SAT
ENC3_RNDNNGR_25x72_01;125;34576;66403;77811216;1599534;98.00;3.21404;12.035870;SAT
ENC3_RNDNNGR_25x73_01;37;8629;87806;15286191;177327;79.00;1.04619;5.539551;SAT
ENC3_RNDNNGR_25x76_01;45;10202;24710;22716042;593113;88.00;1.51577;7.901414;SAT
ENC3_RNDNNGR_27x73_01;62;15461;180419;31630702;450573;90.00;1.83538;8.942995;SAT
ENC3_RNDNNGR_28x56_01;38;8957;79378;15437157;304843;60.00;0.884215;4.029710;SAT
ENC3_RNDNNGR_28x75_01;1244;584140;1519660;1468102575;108897294;677.00;148.971;502.861260;SAT
ENC3_RNDNNGR_28x79_01;270;105402;540594;234515835;7596763;151.00;9.94842;32.407085;SAT
ENC3_RNDNNGR_29x38_01;127;43569;159559;83305321;3297371;59.00;3.25714;12.570214;SAT
ENC3_RNDNNGR_29x62_01;255;96315;377031;208240226;11011465;119.00;9.15758;32.030365;SAT
ENC3_RNDNNGR_29x68_01;126;36914;247294;68728274;1647543;97.00;2.66167;8.994938;SAT
ENC3_RNDNNGR_31x45_01;123;32553;66089;66467686;1499991;63.00;2.74259;11.165042;SAT
ENC3_RNDNNGR_31x48_02;62;15762;133140;28408658;538256;59.00;1.08852;3.850692;SAT
ENC3_RNDNNGR_33x64_01;172;55154;463781;119747958;2080104;106.00;5.03674;19.003170;SAT
ENC3_RNDNNGR_33x75_02;509;192127;962160;466981749;17726974;211.00;23.0708;77.831872;SAT
ENC3_RNDNNGR_33x75_03;188;58991;658097;141149821;1989337;139.00;7.04598;27.922118;SAT
ENC3_RNDNNGR_34x54_01;127;41478;90763;107631423;2917803;94.00;5.22349;18.980065;SAT
ENC3_RNDNNGR_35x28_01;63;17911;70287;33102403;990362;43.00;0.972465;2.908002;SAT
ENC3_RNDNNGR_35x61_01;158;52449;338397;104307632;3063421;108.00;3.82323;11.352353;SAT
ENC3_RNDNNGR_36x76_01;190;61941;716404;151262401;2172420;152.00;6.52941;19.145584;SAT
ENC3_RNDNNGR_37x36_01;31;6796;51140;12067277;162609;56.00;0.832237;4.479942;SAT
ENC3_RNDNNGR_37x57_01;61;14184;209563;34588170;301360;84.00;1.64883;6.476308;SAT
ENC3_RNDNNGR_38x60_01;22;4402;107447;14334926;66508;84.00;0.823015;3.387305;SAT
ENC3_RNDNNGR_38x70_01;63;19010;44198;48741350;1483052;148.00;2.1608;7.281029;SAT
ENC3_RNDNNGR_38x76_01;158;51691;841361;139878816;1222465;156.00;6.63114;25.342249;SAT
ENC3_RNDNNGR_39x38_01;31;6642;64465;12892841;159460;58.00;0.439329;1.472034;SAT
ENC3_RNDNNGR_40x25_01;63;18141;60406;33500895;880586;44.00;1.67454;7.809402;SAT
ENC3_RNDNNGR_40x50_01;30;6360;134080;19186411;107585;76.00;0.935035;3.488734;SAT
ENC3_RNDNNGR_43x49_01;126;36779;419214;81396449;1103032;93.00;3.44598;13.489785;SAT
ENC3_RNDNNGR_43x78_01;255;102340;1364503;294646874;3852133;190.00;14.849;56.727467;SAT
ENC3_RNDNNGR_44x45_01;381;138760;542388;344170383;11448821;164.00;16.6298;54.132987;SAT
ENC3_RNDNNGR_46x45_01;63;19088;319583;53016248;446146;82.00;2.5452;10.408497;SAT
ENC3_RNDNNGR_47x69_01;221;71543;772064;185730463;2413631;185.00;8.50022;31.227623;SAT
ENC3_RNDNNGR_47x79_01;93;25483;618111;92206064;643822;172.00;5.26453;23.049581;SAT
ENC3_RNDNNGR_48x63_01;509;190645;1203098;457826797;13061355;215.00;21.1096;70.432033;SAT
ENC3_RNDNNGR_48x67_01;78;22419;438224;69179964;452483;155.00;3.45131;14.295463;SAT
ENC3_RNDNNGR_48x76_01;126;38027;704600;120901787;952433;183.00;5.57296;16.743476;SAT
ENC3_RNDNNGR_49x29_01;254;83530;280022;158533837;6505037;85.00;6.87397;28.382346;SAT
ENC3_RNDNNGR_49x37_01;893;374557;1037041;856732795;47550442;301.00;61.4557;209.265693;SAT
ENC3_RNDNNGR_49x54_01;190;62692;829134;162887737;2093152;127.00;7.38432;27.809386;SAT
ENC3_RNDNNGR_51x38_01;699;289705;1240763;721413518;31505204;222.00;41.9476;139.820368;SAT
ENC3_RNDNNGR_51x43_01;158;51684;681679;128928425;1610981;105.00;5.14299;15.121263;SAT
ENC3_RNDNNGR_51x45_01;255;100428;630301;224162729;6392114;145.00;11.5622;49.006821;SAT
ENC3_RNDNNGR_52x34_01;33;8152;124488;20124182;181288;74.00;1.32242;6.858507;SAT
ENC3_RNDNNGR_52x48_01;61;14170;294111;40506284;240356;99.00;2.06883;8.226452;SAT
ENC3_RNDNNGR_52x56_01;127;42319;554370;105625476;1081099;133.00;4.53627;15.650402;SAT
ENC3_RNDNNGR_52x57_01;254;86143;166488;190149457;4363755;165.00;8.73596;30.023347;SAT
ENC3_RNDNNGR_52x61_01;253;82426;164434;214754285;5132874;163.00;10.6157;36.263082;SAT
ENC3_RNDNNGR_53x54_01;252;79245;1272800;228669593;2229060;134.00;10.2534;35.825128;SAT
ENC3_RNDNNGR_53x74_01;892;370320;3518345;1078732961;26289384;350.00;60.964;218.947544;SAT
ENC3_RNDNNGR_53x78_01;766;323710;4105558;958554083;16885042;350.00;52.67;189.360975;SAT
ENC3_RNDNNGR_54x46_01;124;33196;487448;80988648;628196;111.00;3.97932;16.583528;SAT
ENC3_RNDNNGR_54x77_01;448;167023;3717095;629056450;4066088;233.00;33.3004;114.832964;SAT
ENC3_RNDNNGR_55x26_01;1022;437757;1066178;976512696;63449857;423.00;80.0981;290.011432;SAT
ENC3_RNDNNGR_55x69_01;127;40745;958968;154675230;741422;178.00;7.63062;26.101125;SAT
ENC3_RNDNNGR_56x22_01;28;5121;39594;8764005;221536;48.00;0.634042;3.431507;SAT
ENC3_RNDNNGR_58x33_01;72;20587;229354;39924929;536858;81.00;2.16141;9.304234;SAT
ENC3_RNDNNGR_58x50_01;235;74369;1130630;205502567;2082331;135.00;10.1829;39.004922;SAT
ENC3_RNDNNGR_58x66_01;255;101608;2060278;347528797;2286982;214.00;19.5646;75.825136;SAT
ENC3_RNDNNGR_59x43_01;78;22296;488443;72444348;375861;105.00;3.44583;13.801149;SAT
ENC3_RNDNNGR_59x63_01;2558;1343227;6311061;3754069742;195742951;1123.00;345.275;1168.827542;SAT
ENC3_RNDNNGR_59x72_01;15;2869;70630;10354311;38393;162.00;0.750096;3.544079;SAT
ENC3_RNDNNGR_60x28_01;126;36386;70193;79255891;1548897;78.00;4.58287;20.945623;SAT
ENC3_RNDNNGR_60x37_01;126;35959;79884;85866799;2776934;111.00;4.52123;19.512574;SAT
