Feature;Importancia
Total_Pistes;0.1649
Promig_Pistes/Fila;0.1185
Promig_Pistes/Columna;0.1184
Promig_Llibertat_Total;0.1179
%_Caselles_Pintades;0.1116
Desviacio_Est._Mida_Pistes;0.1088
Ratio_F/C;0.1079
Mitjana_Mida_Pistes;0.0872
Relatiu_Llibertat_Total;0.0648
