Feature;Importancia
Total_Pistes;0.1525
Promig_Llibertat_Total;0.1353
Promig_Pistes/Fila;0.1293
Promig_Pistes/Columna;0.1165
Ratio_F/C;0.1123
Desviacio_Est._Mida_Pistes;0.1105
%_Caselles_Pintades;0.1083
Mitjana_Mida_Pistes;0.0789
Relatiu_Llibertat_Total;0.0564
