File;Restarts;Conflicts;Decisions;Propagations;Conflict Literals;Memory Used;CPU Time;Execution Time;Result
ENC2_NNGR_10x10_01;1;2;12;3536;2;12.00;0.004902;0.018289;SAT
ENC2_NNGR_10x15_01;1;4;12;5988;5;13.00;0.005745;0.021922;SAT
ENC2_NNGR_9x33_01;1;0;1;14108;0;16.00;0.006945;0.039865;SAT
ENC2_NNGR_10x15_02;1;93;165;33477;481;13.00;0.007682;0.024016;SAT
ENC2_NNGR_8x38_01;1;22;51;20705;62;16.00;0.011518;0.035748;SAT
ENC2_NNGR_12x12_01;1;4;33;4387;19;13.00;0.021662;0.087689;SAT
ENC2_NNGR_11x15_02;1;6;16;7685;21;13.00;0.022241;0.092525;SAT
ENC2_NNGR_13x15_01;1;13;42;7512;37;13.00;0.023055;0.117433;SAT
ENC2_NNGR_24x13_01;1;1;7;9618;1;15.00;0.023202;0.148080;SAT
ENC2_NNGR_15x15_03;1;36;106;14746;84;14.00;0.02408;0.115828;SAT
ENC2_NNGR_15x15_04;1;7;24;6512;10;14.00;0.024105;0.149042;SAT
ENC2_NNGR_10x15_03;1;43;116;16006;139;13.00;0.024557;0.103614;SAT
ENC2_NNGR_12x21_01;1;8;24;9305;9;15.00;0.025346;0.155683;SAT
ENC2_NNGR_20x15_01;1;0;1;9846;0;15.00;0.025438;0.171089;SAT
ENC2_NNGR_16x19_01;1;29;123;18114;82;15.00;0.02608;0.144219;SAT
ENC2_NNGR_11x15_01;1;39;94;13160;150;13.00;0.026199;0.108154;SAT
ENC2_NNGR_45x19_01;2;120;334;136887;663;27.00;0.026227;0.125902;SAT
ENC2_NNGR_14x15_02;1;49;78;18796;127;14.00;0.028104;0.150908;SAT
ENC2_NNGR_20x19_01;1;8;37;21197;23;17.00;0.028233;0.178933;SAT
ENC2_NNGR_14x16_01;1;4;21;7237;8;13.00;0.028637;0.138397;SAT
ENC2_NNGR_13x18_01;1;29;83;18233;71;15.00;0.029185;0.165790;SAT
ENC2_NNGR_15x10_01;3;214;467;67164;1065;13.00;0.029482;0.148807;SAT
ENC2_NNGR_20x10_01;2;193;591;75905;1220;14.00;0.030008;0.182858;SAT
ENC2_NNGR_10x20_01;3;234;685;100036;1694;14.00;0.030251;0.164052;SAT
ENC2_NNGR_15x18_01;1;1;7;10477;3;15.00;0.030557;0.187383;SAT
ENC2_NNGR_14x15_01;1;56;150;19212;208;13.00;0.03249;0.149452;SAT
ENC2_NNGR_15x15_02;2;150;470;45242;706;14.00;0.032823;0.155178;SAT
ENC2_NNGR_15x15_01;2;176;588;46679;775;14.00;0.034432;0.153438;SAT
ENC2_NNGR_15x17_01;2;160;459;65607;692;15.00;0.035108;0.206743;SAT
ENC2_NNGR_15x15_06;1;55;198;16476;185;14.00;0.035924;0.200775;SAT
ENC2_NNGR_17x18_01;1;41;153;30390;165;16.00;0.036188;0.236003;SAT
ENC2_NNGR_20x10_02;2;151;393;80948;898;14.00;0.036685;0.200436;SAT
ENC2_NNGR_30x20_01;1;92;252;73478;581;22.00;0.037422;0.348287;SAT
ENC2_NNGR_30x20_04;1;62;145;68354;371;21.00;0.037819;0.286188;SAT
ENC2_NNGR_17x11_01;1;7;29;8227;12;14.00;0.039239;0.193179;SAT
ENC2_NNGR_30x20_03;1;0;1;23361;0;20.00;0.040172;0.309086;SAT
ENC2_NNGR_18x17_01;1;73;176;63795;334;17.00;0.04081;0.314126;SAT
ENC2_NNGR_13x10_01;1;22;95;9694;83;13.00;0.041258;0.171301;SAT
ENC2_NNGR_25x24_01;1;59;201;62107;191;20.00;0.043399;0.324215;SAT
ENC2_NNGR_45x30_07;3;303;994;460442;1671;37.00;0.045159;0.290412;SAT
ENC2_NNGR_15x15_05;3;259;642;86346;1752;14.00;0.045194;0.218677;SAT
ENC2_NNGR_18x25_01;1;31;95;31145;173;18.00;0.050509;0.366516;SAT
ENC2_NNGR_30x25_02;3;230;617;165780;1652;23.00;0.050787;0.358605;SAT
ENC2_NNGR_21x14_01;3;389;992;205435;3224;16.00;0.052757;0.372873;SAT
ENC2_NNGR_29x25_01;2;131;467;156578;558;24.00;0.058071;0.489974;SAT
ENC2_NNGR_30x20_02;2;125;384;95097;575;21.00;0.05812;0.456206;SAT
ENC2_NNGR_21x23_01;2;192;583;112332;760;20.00;0.06144;0.418020;SAT
ENC2_NNGR_32x32_01;7;934;2348;850094;8788;28.00;0.066313;0.348797;SAT
ENC2_NNGR_21x33_01;5;579;1498;376594;4180;26.00;0.067459;0.600095;SAT
ENC2_NNGR_15x20_01;6;649;1630;401699;5742;16.00;0.067623;0.371153;SAT
ENC2_NNGR_25x20_01;7;1030;3777;565476;6906;20.00;0.069095;0.465116;SAT
ENC2_NNGR_40x35_01;8;1245;3303;984281;11223;42.00;0.080274;0.513746;SAT
ENC2_NNGR_35x18_01;5;524;1703;426620;3579;24.00;0.088889;0.818247;SAT
ENC2_NNGR_30x32_01;3;236;780;171440;1337;27.00;0.090639;0.746610;SAT
ENC2_NNGR_45x25_01;15;2549;8106;1919965;17427;35.00;0.093276;0.387208;SAT
ENC2_NNGR_24x18_01;9;1385;3166;835714;11100;19.00;0.096742;0.586792;SAT
ENC2_NNGR_57x57_01;2;137;465;318443;601;96.00;0.097837;0.906575;SAT
ENC2_NNGR_25x25_01;10;1488;3335;926901;12582;21.00;0.105173;0.824847;SAT
ENC2_NNGR_35x25_01;13;1977;5695;1192592;17779;29.00;0.144323;1.397139;SAT
ENC2_NNGR_39x39_01;15;3130;9246;2865546;28803;48.00;0.183021;1.158353;SAT
ENC2_NNGR_45x32_01;31;6441;18688;5157756;64659;40.00;0.187123;0.621071;SAT
ENC2_NNGR_45x33_05;30;5843;16525;4261647;53773;49.00;0.206406;0.906517;SAT
ENC2_NNGR_35x25_02;14;2159;4898;1744845;18727;30.00;0.217085;1.638639;SAT
ENC2_NNGR_42x24_01;25;4722;15564;3267016;38133;35.00;0.237814;1.256076;SAT
ENC2_NNGR_45x27_01;22;4388;11598;5050240;46934;37.00;0.25399;1.737919;SAT
ENC2_NNGR_35x25_03;22;4246;11655;2296176;39652;30.00;0.260662;2.059910;SAT
ENC2_NNGR_30x25_01;17;3403;9109;2468393;29586;24.00;0.276276;1.793102;SAT
ENC2_NNGR_41x45_01;20;3751;11945;3427876;29888;58.00;0.301087;1.859794;SAT
ENC2_NNGR_45x28_03;32;8083;22698;7721978;85255;37.00;0.316232;1.233320;SAT
