Feature;Importancia
Total_Pistes;0.1721
Promig_Pistes/Columna;0.1215
Mitjana_Mida_Pistes;0.119
Promig_Llibertat_Total;0.1146
%_Caselles_Pintades;0.1139
Desviacio_Est._Mida_Pistes;0.1113
Promig_Pistes/Fila;0.11
Relatiu_Llibertat_Total;0.0717
Ratio_F/C;0.066
