Feature;Importancia
Total_Pistes;0.1738
Promig_Llibertat_Total;0.1736
Mitjana_Mida_Pistes;0.1107
Promig_Pistes/Fila;0.1105
%_Caselles_Pintades;0.1091
Promig_Pistes/Columna;0.1085
Desviacio_Est._Mida_Pistes;0.085
Ratio_F/C;0.0776
Relatiu_Llibertat_Total;0.0511
