Feature;Importancia
Promig_Llibertat_Total;0.271
Desviacio_Est._Mida_Pistes;0.1768
%_Caselles_Pintades;0.1607
Promig_Pistes/Columna;0.1436
Promig_Pistes/Fila;0.1046
Total_Pistes;0.0632
Relatiu_Llibertat_Total;0.0407
Ratio_F/C;0.0226
Mitjana_Mida_Pistes;0.017
