Feature;Importancia
Promig_Llibertat_Total;0.2382
Promig_Pistes/Fila;0.1887
Desviacio_Est._Mida_Pistes;0.1572
Ratio_F/C;0.0983
%_Caselles_Pintades;0.0917
Mitjana_Mida_Pistes;0.0858
Total_Pistes;0.0794
Promig_Pistes/Columna;0.0606
Relatiu_Llibertat_Total;0.0
