Feature;Importancia
Total_Pistes;0.14416030421452303
Promig_Pistes/Fila;0.1324298824933838
Promig_Pistes/Columna;0.1241504023464868
%_Caselles_Pintades;0.11487072866204288
Promig_Llibertat_Total;0.11405217420852636
Ratio_F/C;0.11269429621460741
Desviacio_Est._Mida_Pistes;0.09626444788524573
Mitjana_Mida_Pistes;0.09175299866920306
Relatiu_Llibertat_Total;0.06962476530598093
