Feature;Importancia
Promig_Pistes/Columna;0.1404
Total_Pistes;0.1315
Promig_Llibertat_Total;0.126
%_Caselles_Pintades;0.1206
Ratio_F/C;0.1185
Promig_Pistes/Fila;0.1134
Desviacio_Est._Mida_Pistes;0.1011
Mitjana_Mida_Pistes;0.0915
Relatiu_Llibertat_Total;0.0569
