Feature;Importancia
Total_Pistes;0.1792
Promig_Pistes/Columna;0.1385
Promig_Pistes/Fila;0.1355
Promig_Llibertat_Total;0.1215
Ratio_F/C;0.1101
Desviacio_Est._Mida_Pistes;0.0998
%_Caselles_Pintades;0.0923
Mitjana_Mida_Pistes;0.063
Relatiu_Llibertat_Total;0.0601
