File;Restarts;Conflicts;Decisions;Propagations;Conflict Literals;Memory Used;CPU Time;Execution Time;Result
ENC2_NNGR_100x75_01;511;229169;506126;333443351;4836181;311.00;18.5705;69.692200;SAT
ENC2_NNGR_10x10_01;1;9;13;4109;15;12.00;0.005513;0.031666;SAT
ENC2_NNGR_10x15_01;1;11;30;6120;17;13.00;0.006912;0.034944;SAT
ENC2_NNGR_10x15_02;1;59;135;14564;162;13.00;0.035684;0.178808;SAT
ENC2_NNGR_10x15_03;1;61;138;19946;216;13.00;0.034748;0.168321;SAT
ENC2_NNGR_10x20_01;2;124;317;76054;863;14.00;0.032758;0.219822;SAT
ENC2_NNGR_11x15_01;1;36;85;10751;124;13.00;0.023793;0.126174;SAT
ENC2_NNGR_11x15_02;1;1;6;4640;3;13.00;0.03358;0.195807;SAT
ENC2_NNGR_12x12_01;1;19;30;7705;121;13.00;0.037528;0.162717;SAT
ENC2_NNGR_12x21_01;1;22;53;14028;47;15.00;0.030461;0.185434;SAT
ENC2_NNGR_13x10_01;1;16;80;9524;58;13.00;0.026435;0.146729;SAT
ENC2_NNGR_13x15_01;1;16;38;8702;71;13.00;0.01989;0.143549;SAT
ENC2_NNGR_13x18_01;1;14;40;12628;21;15.00;0.025718;0.147065;SAT
ENC2_NNGR_14x15_01;1;71;199;23213;255;13.00;0.022718;0.105546;SAT
ENC2_NNGR_14x15_02;1;60;177;20500;255;14.00;0.021761;0.107922;SAT
ENC2_NNGR_14x16_01;1;5;10;7195;17;13.00;0.02091;0.085296;SAT
ENC2_NNGR_14x44_01;14;2242;6134;1771210;18635;23.00;0.094314;0.545334;SAT
ENC2_NNGR_15x10_01;2;140;316;44116;656;13.00;0.015037;0.073429;SAT
ENC2_NNGR_15x15_01;2;154;462;55405;707;14.00;0.020066;0.087841;SAT
ENC2_NNGR_15x15_02;2;199;529;51097;921;14.00;0.019054;0.081643;SAT
ENC2_NNGR_15x15_03;1;40;101;14121;149;14.00;0.014214;0.067300;SAT
