Feature;Importancia
Promig_Llibertat_Total;0.1921
Total_Pistes;0.1217
Mitjana_Mida_Pistes;0.1168
Promig_Pistes/Fila;0.1166
Promig_Pistes/Columna;0.1137
Desviacio_Est._Mida_Pistes;0.1014
%_Caselles_Pintades;0.096
Ratio_F/C;0.0758
Relatiu_Llibertat_Total;0.0659
