Feature;Importancia
Promig_Pistes/Fila;0.1543
Total_Pistes;0.1481
Promig_Pistes/Columna;0.126
Promig_Llibertat_Total;0.123
Mitjana_Mida_Pistes;0.1073
%_Caselles_Pintades;0.1068
Desviacio_Est._Mida_Pistes;0.0964
Relatiu_Llibertat_Total;0.0731
Ratio_F/C;0.065
