Feature;Importancia
Promig_Llibertat_Total;0.1904
Total_Pistes;0.171
Promig_Pistes/Fila;0.1519
Promig_Pistes/Columna;0.1347
Mitjana_Mida_Pistes;0.1028
Desviacio_Est._Mida_Pistes;0.0714
%_Caselles_Pintades;0.0704
Relatiu_Llibertat_Total;0.0651
Ratio_F/C;0.0423
