File;Restarts;Conflicts;Decisions;Propagations;Conflict Literals;Memory Used;CPU Time;Execution Time;Result
ENC3_NNGR_100x75_01;1;16;34;689066;43;262.00;0.228726;2.582519;SAT
ENC3_NNGR_10x10_01;1;0;1;3421;0;12.00;0.031875;0.132133;SAT
ENC3_NNGR_10x15_01;1;0;1;4831;0;13.00;0.039238;0.158793;SAT
ENC3_NNGR_10x15_02;1;0;1;4751;0;13.00;0.027619;0.136149;SAT
ENC3_NNGR_10x15_03;1;0;1;4921;0;13.00;0.029292;0.139563;SAT
ENC3_NNGR_10x20_01;1;0;1;8521;0;15.00;0.023541;0.124908;SAT
ENC3_NNGR_11x15_01;1;0;1;5210;0;13.00;0.021978;0.096022;SAT
ENC3_NNGR_11x15_02;1;0;1;5222;0;13.00;0.016973;0.081602;SAT
ENC3_NNGR_12x12_01;1;1;3;4388;3;13.00;0.0186;0.072759;SAT
ENC3_NNGR_12x21_01;1;0;1;9649;0;15.00;0.016781;0.109474;SAT
ENC3_NNGR_13x10_01;1;0;1;4181;0;13.00;0.016755;0.060489;SAT
ENC3_NNGR_13x15_01;1;0;1;5648;0;13.00;0.018215;0.068313;SAT
ENC3_NNGR_13x18_01;1;0;1;9393;0;15.00;0.021617;0.082505;SAT
ENC3_NNGR_14x15_01;1;0;1;5893;0;13.00;0.033222;0.182763;SAT
ENC3_NNGR_14x15_02;1;0;1;6223;0;14.00;0.028472;0.144995;SAT
ENC3_NNGR_14x16_01;1;0;1;6037;0;13.00;0.024019;0.131192;SAT
ENC3_NNGR_14x44_01;1;3;6;35937;4;25.00;0.054465;0.448676;SAT
ENC3_NNGR_15x10_01;1;0;1;4481;0;13.00;0.024278;0.097265;SAT
ENC3_NNGR_15x15_01;1;0;1;6826;0;14.00;0.022727;0.133453;SAT
ENC3_NNGR_15x15_02;1;0;1;6586;0;14.00;0.036568;0.203239;SAT
ENC3_NNGR_15x15_03;1;0;1;6856;0;14.00;0.024305;0.131236;SAT
ENC3_NNGR_15x15_04;1;0;1;6046;0;14.00;0.026615;0.126856;SAT
