Feature;Importancia
Promig_Pistes/Columna;0.2552
Ratio_F/C;0.1806
Total_Pistes;0.1586
Desviacio_Est._Mida_Pistes;0.1568
Promig_Pistes/Fila;0.1481
Promig_Llibertat_Total;0.0617
%_Caselles_Pintades;0.0389
Mitjana_Mida_Pistes;0.0
Relatiu_Llibertat_Total;0.0
