Feature;Importancia
Promig_Llibertat_Total;0.3442914551685561
Ratio_F/C;0.14798701802225572
Desviacio_Est._Mida_Pistes;0.10670305714628321
Mitjana_Mida_Pistes;0.09233579810502887
Promig_Pistes/Columna;0.0902374598026772
%_Caselles_Pintades;0.08118525862886768
Promig_Pistes/Fila;0.07951459002382534
Relatiu_Llibertat_Total;0.053329408686551553
Total_Pistes;0.004415954415954422
