File;Restarts;Conflicts;Decisions;Propagations;Conflict Literals;Memory Used;CPU Time;Execution Time;Result
ENC3_RNDNNGR_15x77_01;30;5924;16008;4988630;320449;32.00;0.319051;1.546508;SAT
ENC3_RNDNNGR_17x77_01;45;10401;68957;8191924;839980;36.00;0.467227;2.080018;SAT
ENC3_RNDNNGR_19x54_01;53;12159;35307;9145365;780124;26.00;0.511463;1.896623;SAT
ENC3_RNDNNGR_19x72_01;254;86591;223057;82129220;7300456;65.00;5.49901;21.894379;SAT
ENC3_RNDNNGR_20x56_01;127;39441;139384;27205841;3117645;45.00;1.9074;9.014914;SAT
ENC3_RNDNNGR_22x57_01;15;3088;13806;2094002;120128;31.00;0.136941;0.774986;SAT
ENC3_RNDNNGR_22x63_01;254;88723;309546;69471280;11712611;84.00;5.86889;25.323855;SAT
ENC3_RNDNNGR_25x40_01;158;52068;171632;36269243;4321072;41.00;2.09572;7.681706;SAT
ENC3_RNDNNGR_25x66_01;109;30032;194400;23794456;1747653;47.00;0.978401;3.511276;SAT
ENC3_RNDNNGR_25x72_01;125;34483;63777;31395193;1850243;53.00;2.10097;10.129282;SAT
ENC3_RNDNNGR_25x73_01;30;5756;84322;6600526;222069;39.00;0.495233;2.986788;SAT
ENC3_RNDNNGR_25x76_01;52;12047;30406;10905594;995671;51.00;1.19474;6.612946;SAT
ENC3_RNDNNGR_27x73_01;14;2331;36693;2905119;74313;45.00;0.270633;1.804638;SAT
ENC3_RNDNNGR_28x56_01;30;6038;47582;4576340;223594;35.00;0.389728;2.277116;SAT
ENC3_RNDNNGR_28x75_01;445;166136;495510;165565253;20277915;186.00;13.6318;51.565808;SAT
ENC3_RNDNNGR_28x79_01;94;26783;163418;25050260;1432310;63.00;0.794893;2.545760;SAT
ENC3_RNDNNGR_29x38_01;126;36064;140841;24377388;2229266;35.00;0.863818;2.520280;SAT
ENC3_RNDNNGR_29x62_01;510;200212;718545;187404135;30579947;196.00;19.2415;83.671855;SAT
ENC3_RNDNNGR_29x68_01;31;7953;62784;7050513;386447;46.00;0.635872;3.821486;SAT
ENC3_RNDNNGR_31x45_01;62;14542;34110;9074700;589309;32.00;0.601818;2.849337;SAT
ENC3_RNDNNGR_31x48_02;63;18510;127884;12989135;830708;36.00;0.66699;2.874584;SAT
ENC3_RNDNNGR_33x64_01;125;35270;305041;33597206;1570660;58.00;2.38576;12.453865;SAT
ENC3_RNDNNGR_33x75_02;255;97530;513955;98376068;8339042;113.00;6.67356;29.771069;SAT
ENC3_RNDNNGR_33x75_03;93;25460;308325;30038020;1489335;65.00;1.57049;6.722462;SAT
ENC3_RNDNNGR_34x54_01;180;57300;115934;54839158;3652708;63.00;4.25074;18.133807;SAT
ENC3_RNDNNGR_35x28_01;63;19027;70837;12463832;1161884;27.00;1.13406;6.155226;SAT
ENC3_RNDNNGR_35x61_01;188;59134;381234;51859163;3550902;69.00;2.44221;9.800335;SAT
ENC3_RNDNNGR_36x76_01;63;17052;243929;22719063;578845;67.00;1.2899;6.478359;SAT
ENC3_RNDNNGR_37x36_01;15;2408;21659;1908580;88829;29.00;0.138762;0.696194;SAT
ENC3_RNDNNGR_37x57_01;62;14964;256765;19271476;348270;42.00;1.57972;9.053109;SAT
ENC3_RNDNNGR_38x60_01;6;649;15911;994917;11455;40.00;0.14561;1.135750;SAT
ENC3_RNDNNGR_38x70_01;141;47144;104402;49201064;3652613;102.00;4.23656;18.374288;SAT
ENC3_RNDNNGR_38x76_01;31;7309;163960;11945771;218177;65.00;0.54729;2.494462;SAT
ENC3_RNDNNGR_39x38_01;21;3957;49272;3429959;82212;29.00;0.141561;0.601065;SAT
ENC3_RNDNNGR_40x25_01;78;22143;70862;16162981;1131396;28.00;0.72621;2.726725;SAT
ENC3_RNDNNGR_40x50_01;7;1053;17461;1100065;47559;35.00;0.060888;0.300163;SAT
ENC3_RNDNNGR_43x49_01;14;2395;34940;2709942;56372;45.00;0.130544;0.596740;SAT
