Feature;Importancia
Promig_Llibertat_Total;0.1817
Desviacio_Est._Mida_Pistes;0.159
%_Caselles_Pintades;0.1551
Promig_Pistes/Columna;0.1546
Total_Pistes;0.1158
Promig_Pistes/Fila;0.0933
Relatiu_Llibertat_Total;0.0518
Ratio_F/C;0.0477
Mitjana_Mida_Pistes;0.041
