Feature;Importancia
Total_Pistes;0.1392
Promig_Llibertat_Total;0.1384
%_Caselles_Pintades;0.1383
Desviacio_Est._Mida_Pistes;0.1089
Promig_Pistes/Fila;0.1088
Mitjana_Mida_Pistes;0.0962
Ratio_F/C;0.0959
Promig_Pistes/Columna;0.0943
Relatiu_Llibertat_Total;0.08
