Feature;Importancia
Promig_Pistes/Fila;0.1422
Promig_Llibertat_Total;0.1358
%_Caselles_Pintades;0.1291
Total_Pistes;0.125
Ratio_F/C;0.1157
Desviacio_Est._Mida_Pistes;0.1121
Promig_Pistes/Columna;0.0962
Mitjana_Mida_Pistes;0.0829
Relatiu_Llibertat_Total;0.061
