Feature;Importancia
Desviacio_Est._Mida_Pistes;0.1401
Promig_Llibertat_Total;0.138
Total_Pistes;0.1234
Promig_Pistes/Fila;0.1145
Mitjana_Mida_Pistes;0.105
Promig_Pistes/Columna;0.105
Ratio_F/C;0.0972
%_Caselles_Pintades;0.0947
Relatiu_Llibertat_Total;0.082
