Feature;Importancia
Total_Pistes;0.204
Promig_Pistes/Fila;0.1543
Ratio_F/C;0.1113
Desviacio_Est._Mida_Pistes;0.1071
Mitjana_Mida_Pistes;0.0994
%_Caselles_Pintades;0.0973
Relatiu_Llibertat_Total;0.0896
Promig_Llibertat_Total;0.088
Promig_Pistes/Columna;0.0491
