Feature;Importancia
Promig_Pistes/Fila;0.1329
Mitjana_Mida_Pistes;0.1283
%_Caselles_Pintades;0.128
Total_Pistes;0.1258
Desviacio_Est._Mida_Pistes;0.1087
Promig_Pistes/Columna;0.1072
Promig_Llibertat_Total;0.0997
Ratio_F/C;0.0855
Relatiu_Llibertat_Total;0.0841
