Feature;Importancia
Promig_Llibertat_Total;0.2552
Total_Pistes;0.2033
Promig_Pistes/Fila;0.1077
Promig_Pistes/Columna;0.0952
Desviacio_Est._Mida_Pistes;0.0809
Mitjana_Mida_Pistes;0.0796
%_Caselles_Pintades;0.0655
Ratio_F/C;0.0611
Relatiu_Llibertat_Total;0.0516
