Feature;Importancia
Promig_Pistes/Columna;0.21761727465761888
Mitjana_Mida_Pistes;0.1684702840761175
Total_Pistes;0.1341533272968177
Desviacio_Est._Mida_Pistes;0.11595309229662525
Promig_Pistes/Fila;0.1123925650984246
Promig_Llibertat_Total;0.10520822818852378
Ratio_F/C;0.07264295732360124
%_Caselles_Pintades;0.05603896103896102
Relatiu_Llibertat_Total;0.017523310023310038
