Feature;Importancia
Promig_Llibertat_Total;0.2053
Desviacio_Est._Mida_Pistes;0.1617
Promig_Pistes/Columna;0.139
Promig_Pistes/Fila;0.118
Total_Pistes;0.1141
%_Caselles_Pintades;0.1111
Ratio_F/C;0.0615
Mitjana_Mida_Pistes;0.0564
Relatiu_Llibertat_Total;0.0328
