Feature;Importancia
Total_Pistes;0.1575
Promig_Llibertat_Total;0.1345
Promig_Pistes/Fila;0.1286
Mitjana_Mida_Pistes;0.1229
Promig_Pistes/Columna;0.1099
%_Caselles_Pintades;0.1004
Desviacio_Est._Mida_Pistes;0.0959
Relatiu_Llibertat_Total;0.0802
Ratio_F/C;0.0701
