Feature;Importancia
Mitjana_Mida_Pistes;0.1318
Total_Pistes;0.1251
Promig_Pistes/Fila;0.1247
%_Caselles_Pintades;0.1228
Desviacio_Est._Mida_Pistes;0.1095
Promig_Pistes/Columna;0.1075
Promig_Llibertat_Total;0.1054
Relatiu_Llibertat_Total;0.0919
Ratio_F/C;0.0813
