Feature;Importancia
Total_Pistes;0.1633
Promig_Llibertat_Total;0.1505
Promig_Pistes/Fila;0.1263
Mitjana_Mida_Pistes;0.1144
Promig_Pistes/Columna;0.1115
%_Caselles_Pintades;0.1004
Desviacio_Est._Mida_Pistes;0.1004
Relatiu_Llibertat_Total;0.0807
Ratio_F/C;0.0525
