Feature;Importancia
Promig_Pistes/Columna;0.1533
Total_Pistes;0.1465
Ratio_F/C;0.1436
Promig_Llibertat_Total;0.1213
%_Caselles_Pintades;0.1125
Promig_Pistes/Fila;0.1032
Desviacio_Est._Mida_Pistes;0.0841
Mitjana_Mida_Pistes;0.0782
Relatiu_Llibertat_Total;0.0572
