Feature;Importancia
%_Caselles_Pintades;0.325
Promig_Pistes/Fila;0.1746
Mitjana_Mida_Pistes;0.1339
Total_Pistes;0.0961
Desviacio_Est._Mida_Pistes;0.0817
Ratio_F/C;0.071
Relatiu_Llibertat_Total;0.0672
Promig_Pistes/Columna;0.0504
Promig_Llibertat_Total;0.0
