Feature;Importancia
Promig_Pistes/Columna;0.5
Total_Pistes;0.2685
Promig_Llibertat_Total;0.1273
%_Caselles_Pintades;0.1042
Ratio_F/C;0.0
Mitjana_Mida_Pistes;0.0
Desviacio_Est._Mida_Pistes;0.0
Promig_Pistes/Fila;0.0
Relatiu_Llibertat_Total;0.0
