File;Restarts;Conflicts;Decisions;Propagations;Conflict Literals;Memory Used;CPU Time;Execution Time;Result
ENC3_RNDNNGR_15x77_01;31;6816;20027;13975689;320465;54.00;0.735278;4.760897;SAT
ENC3_RNDNNGR_17x77_01;31;6950;45808;12110730;293303;61.00;0.984861;6.753928;SAT
ENC3_RNDNNGR_19x54_01;31;7194;21014;13654375;459618;44.00;0.901608;4.864053;SAT
ENC3_RNDNNGR_19x72_01;255;90944;257372;197295514;8210324;115.00;12.0515;57.080733;SAT
ENC3_RNDNNGR_20x56_01;63;18589;76682;32835693;1401632;54.00;1.57929;7.296072;SAT
ENC3_RNDNNGR_22x57_01;62;15412;71012;27109496;964863;55.00;0.906194;3.140040;SAT
ENC3_RNDNNGR_22x63_01;476;174058;583516;358508361;23670326;190.00;18.0599;54.264705;SAT
ENC3_RNDNNGR_25x40_01;46;10680;41804;17034781;420790;41.00;0.960518;4.701877;SAT
ENC3_RNDNNGR_25x66_01;63;19183;126754;33290852;977808;81.00;1.43302;5.879575;SAT
ENC3_RNDNNGR_25x72_01;123;32700;62296;69706236;1706029;91.00;2.38614;7.147451;SAT
ENC3_RNDNNGR_25x73_01;30;6049;53829;9975235;133662;79.00;0.357596;1.309707;SAT
ENC3_RNDNNGR_25x76_01;60;13479;31900;30388172;713055;88.00;1.06181;3.368692;SAT
ENC3_RNDNNGR_27x73_01;63;17230;190431;34231214;445623;90.00;1.18592;3.839088;SAT
ENC3_RNDNNGR_28x56_01;22;4359;40255;6869304;96824;57.00;0.239655;0.934084;SAT
ENC3_RNDNNGR_28x75_01;510;194545;566488;446947247;18574110;183.00;25.5236;88.896030;SAT
ENC3_RNDNNGR_28x79_01;190;62798;369613;134129981;3617747;129.00;6.26561;27.099314;SAT
ENC3_RNDNNGR_29x38_01;142;47933;173905;92037592;3886218;60.00;3.00975;8.863493;SAT
ENC3_RNDNNGR_29x62_01;766;325198;1084223;796483059;55829573;421.00;54.203;188.775668;SAT
ENC3_RNDNNGR_29x68_01;62;15148;102301;26036847;473712;90.00;0.86115;2.794569;SAT
ENC3_RNDNNGR_31x45_01;63;18438;42000;37920952;844922;57.00;1.0839;3.330236;SAT
ENC3_RNDNNGR_31x48_02;63;16824;132859;28903383;530161;59.00;0.859772;2.647259;SAT
ENC3_RNDNNGR_33x64_01;189;60637;524025;136164885;2467471;106.00;5.51316;20.780822;SAT
ENC3_RNDNNGR_33x75_02;508;184556;931490;454202778;16985579;210.00;21.7252;78.655202;SAT
ENC3_RNDNNGR_33x75_03;126;38019;422376;82388089;930023;129.00;3.24934;10.912546;SAT
