Feature;Importancia
Total_Pistes;0.1939
Promig_Pistes/Columna;0.1443
Promig_Llibertat_Total;0.1393
Promig_Pistes/Fila;0.1157
Ratio_F/C;0.106
%_Caselles_Pintades;0.0896
Desviacio_Est._Mida_Pistes;0.0747
Mitjana_Mida_Pistes;0.0744
Relatiu_Llibertat_Total;0.0621
