Feature;Importancia
Ratio_F/C;0.2284
Promig_Llibertat_Total;0.2053
Promig_Pistes/Columna;0.1155
Total_Pistes;0.1145
%_Caselles_Pintades;0.1106
Mitjana_Mida_Pistes;0.0991
Desviacio_Est._Mida_Pistes;0.0895
Promig_Pistes/Fila;0.0372
Relatiu_Llibertat_Total;0.0
