Feature;Importancia
Ratio_F/C;0.2821788582763121
Promig_Pistes/Fila;0.16042054907001274
%_Caselles_Pintades;0.13417515722168938
Promig_Llibertat_Total;0.10223209532167586
Mitjana_Mida_Pistes;0.08617026017237799
Total_Pistes;0.08222194350376966
Promig_Pistes/Columna;0.0721466287995497
Relatiu_Llibertat_Total;0.05743236345355707
Desviacio_Est._Mida_Pistes;0.023022144181055502
